character,language,reading,usage,word_example,is_default_for_display,source,source_property,review_status
淋,yue-HK,lam6,mandarin-mapping:lìn,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
淋,zh-Hant-TW,lín,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
淋,zh-Hant-TW,lìn,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
堡,yue-HK,bou2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
堡,yue-HK,pou3,mandarin-mapping:pù,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
堡,zh-Hant-TW,bǎo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
堡,zh-Hant-TW,bǔ,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
堡,zh-Hant-TW,pù,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
塘,yue-HK,tong4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
塘,zh-Hant-TW,táng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
葵,yue-HK,kwai4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
葵,zh-Hant-TW,kuí,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
裕,yue-HK,jyu6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
裕,zh-Hant-TW,yù,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
碳,yue-HK,taan3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
碳,zh-Hant-TW,tàn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
潛,yue-HK,cim4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
潛,zh-Hant-TW,qián,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
瘦,yue-HK,sau3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
瘦,zh-Hant-TW,shòu,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
鄧,yue-HK,dang6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
鄧,zh-Hant-TW,dèng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
駕,yue-HK,gaa3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
駕,zh-Hant-TW,jià,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
駕,zh-Hant-TW,jiā,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
融,yue-HK,jung4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
融,zh-Hant-TW,róng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
賴,yue-HK,laai6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
賴,zh-Hant-TW,lài,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
勵,yue-HK,lai6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
勵,zh-Hant-TW,lì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
鷗,yue-HK,au1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
鷗,zh-Hant-TW,ōu,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
冊,yue-HK,caak3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
冊,zh-Hant-TW,cè,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
吊,yue-HK,diu3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
吊,zh-Hant-TW,diào,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
伽,yue-HK,gaa1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
伽,yue-HK,ke4,mandarin-mapping:qié,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
伽,zh-Hant-TW,jiā,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
伽,zh-Hant-TW,qié,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
伽,zh-Hant-TW,gā,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
刨,yue-HK,paau4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
刨,zh-Hant-TW,páo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
刨,zh-Hant-TW,bào,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
抒,yue-HK,syu1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
抒,zh-Hant-TW,shū,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
弧,yue-HK,wu4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
弧,zh-Hant-TW,hú,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
哺,yue-HK,bou6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
哺,zh-Hant-TW,bǔ,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
哺,zh-Hant-TW,bū,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
哺,zh-Hant-TW,fǔ,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
框,yue-HK,kwaang1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
框,yue-HK,hong1,mandarin-mapping:kuàng,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
框,zh-Hant-TW,kuàng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
框,zh-Hant-TW,kuāng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
框,zh-Hant-TW,kuáng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
桂,yue-HK,gwai3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
桂,zh-Hant-TW,guì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
烘,yue-HK,hung3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
烘,yue-HK,hung1,mandarin-mapping:hōng,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
烘,zh-Hant-TW,hōng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
脆,yue-HK,ceoi3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
脆,zh-Hant-TW,cuì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
脊,yue-HK,zik3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
脊,yue-HK,zek3,mandarin-mapping:jǐ,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
脊,zh-Hant-TW,jǐ,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
脊,zh-Hant-TW,jí,attested-count:38,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
啄,yue-HK,doek3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
啄,zh-Hant-TW,zhuó,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
啄,zh-Hant-TW,zhòu,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
帳,yue-HK,zoeng3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
帳,zh-Hant-TW,zhàng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
曹,yue-HK,cou4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
曹,zh-Hant-TW,cáo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
袖,yue-HK,zau6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
袖,zh-Hant-TW,xiù,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
喘,yue-HK,cyun2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
喘,zh-Hant-TW,chuǎn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
棚,yue-HK,paang4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
棚,zh-Hant-TW,péng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
棚,zh-Hant-TW,peng,attested-count:14,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
嗯,yue-HK,ng6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
嗯,yue-HK,ng2,"mandarin-mapping:ń,ńg",,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
嗯,zh-Hant-TW,ǹg,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
嗯,zh-Hant-TW,en,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
嗯,zh-Hant-TW,ń,attested-count:48,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
嗯,zh-Hant-TW,ň,attested-count:48,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
嗯,zh-Hant-TW,ǹ,attested-count:48,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
嗯,zh-Hant-TW,ńg,attested-count:48,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
嗯,zh-Hant-TW,ňg,attested-count:48,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
跺,yue-HK,do2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
跺,zh-Hant-TW,duò,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
逼,yue-HK,bik1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
逼,zh-Hant-TW,bī,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
頌,yue-HK,zung6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
頌,zh-Hant-TW,sòng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
頌,zh-Hant-TW,róng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
榜,yue-HK,bong2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
榜,zh-Hant-TW,bǎng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
榜,zh-Hant-TW,bēng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
榜,zh-Hant-TW,bàng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
榜,zh-Hant-TW,páng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
誌,yue-HK,zi3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
誌,zh-Hant-TW,zhì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
慰,yue-HK,wai3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
慰,zh-Hant-TW,wèi,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
餓,yue-HK,ngo6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
餓,zh-Hant-TW,è,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
盧,yue-HK,lou4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
盧,zh-Hant-TW,lú,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
盧,zh-Hant-TW,lǘ,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
盧,zh-Hant-TW,léi,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
遼,yue-HK,liu4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
遼,zh-Hant-TW,liáo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
遺,yue-HK,wai4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
遺,yue-HK,wai6,mandarin-mapping:wèi,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
遺,zh-Hant-TW,yí,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
遺,zh-Hant-TW,wèi,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
遺,zh-Hant-TW,suí,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
灌,yue-HK,gun3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
灌,zh-Hant-TW,guàn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
灌,zh-Hant-TW,huàn,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
犧,yue-HK,hei1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
犧,zh-Hant-TW,xī,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
犧,zh-Hant-TW,suō,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
蔔,yue-HK,baak6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
蔔,zh-Hant-TW,bó,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
蔔,zh-Hant-TW,bo,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
丘,yue-HK,jau1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
丘,zh-Hant-TW,qiū,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
旦,yue-HK,daan3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
旦,yue-HK,daan2,mandarin-mapping:dàn,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
旦,zh-Hant-TW,dàn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
旬,yue-HK,ceon4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
旬,zh-Hant-TW,xún,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
旬,zh-Hant-TW,jūn,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
宜,yue-HK,ji4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
宜,zh-Hant-TW,yí,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
宜,zh-Hant-TW,yi,attested-count:58,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
枚,yue-HK,mui4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
枚,zh-Hant-TW,méi,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
泊,yue-HK,bok6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
泊,zh-Hant-TW,pō,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
泊,zh-Hant-TW,bó,attested-count:11,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
泊,zh-Hant-TW,pò,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
芬,yue-HK,fan1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
芬,zh-Hant-TW,fēn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
返,yue-HK,faan2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
返,zh-Hant-TW,fǎn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
枯,yue-HK,fu1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
枯,zh-Hant-TW,kū,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
枯,zh-Hant-TW,gū,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
郊,yue-HK,gaau1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
郊,zh-Hant-TW,jiāo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
凌,yue-HK,ling4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
凌,zh-Hant-TW,líng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
凌,zh-Hant-TW,lìng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
哼,yue-HK,hang1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
哼,yue-HK,hng6,mandarin-mapping:hng,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
哼,zh-Hant-TW,hēng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
哼,zh-Hant-TW,hng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
峽,yue-HK,haap6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
峽,zh-Hant-TW,xiá,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
紡,yue-HK,fong2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
紡,zh-Hant-TW,fǎng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
紡,zh-Hant-TW,bǎng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
紡,zh-Hant-TW,fàng,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
紗,yue-HK,saa1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
紗,zh-Hant-TW,shā,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
紗,zh-Hant-TW,miǎo,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
掀,yue-HK,hin1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
掀,zh-Hant-TW,xiān,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
掀,zh-Hant-TW,hén,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
紮,yue-HK,zaat3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
紮,zh-Hant-TW,zā,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
紮,zh-Hant-TW,zhā,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
晰,yue-HK,sik1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
晰,zh-Hant-TW,xī,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
毀,yue-HK,wai2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
毀,zh-Hant-TW,huǐ,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
絹,yue-HK,gyun3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
絹,zh-Hant-TW,juàn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
絹,zh-Hant-TW,xuàn,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
艇,yue-HK,ting5,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
艇,yue-HK,teng5,mandarin-mapping:tǐng,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
艇,zh-Hant-TW,tǐng,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
幣,yue-HK,bai6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
幣,zh-Hant-TW,bì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
漆,yue-HK,cat1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
漆,zh-Hant-TW,qī,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
漆,zh-Hant-TW,qiè,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
餃,yue-HK,gaau2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
餃,zh-Hant-TW,jiǎo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
餃,zh-Hant-TW,jiào,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
憤,yue-HK,fan5,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
憤,zh-Hant-TW,fèn,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
賭,yue-HK,dou2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
賭,zh-Hant-TW,dǔ,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
踩,yue-HK,caai2,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
踩,zh-Hant-TW,cǎi,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
踩,zh-Hant-TW,kuí,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
蕉,yue-HK,ziu1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
蕉,zh-Hant-TW,jiāo,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
蕉,zh-Hant-TW,qiáo,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
蕉,zh-Hant-TW,qiāo,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
謀,yue-HK,mau4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
謀,zh-Hant-TW,móu,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
謀,zh-Hant-TW,mou,attested-count:24,,false,unicode-unihan-17@17.0.0:kHanyuPinlu,kHanyuPinlu,source-attested-unreviewed
爍,yue-HK,soek3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
爍,zh-Hant-TW,shuò,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
