family_id,family_type,character,basis,relationship,source,confidence,review_status
unihan-phonetic-675,phonetic-class,居,675,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-675,phonetic-class,據,675,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-675,phonetic-class,遽,675,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,巨,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,拒,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,渠,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,炬,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,矩,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-676,phonetic-class,距,676,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-677,phonetic-class,俱,677,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-677,phonetic-class,具,677,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,區,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,嶇,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,樞,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,歐,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,軀,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,驅,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-678,phonetic-class,鷗,678,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-68,phonetic-class,僧,68,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-68,phonetic-class,增,68,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-68,phonetic-class,層,68,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-68,phonetic-class,曾,68,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-68,phonetic-class,贈,68,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-680,phonetic-class,菊,680,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-680,phonetic-class,鞠,680,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,俗,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,卻,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,容,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,峪,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,欲,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,浴,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,裕,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-681,phonetic-class,谷,681,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,功,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,工,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,扛,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,攻,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,江,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,空,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,紅,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,缸,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,虹,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,貢,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-684,phonetic-class,項,684,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-685,phonetic-class,弓,685,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-685,phonetic-class,躬,685,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-687,phonetic-class,公,687,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-687,phonetic-class,松,687,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-687,phonetic-class,翁,687,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-687,phonetic-class,頌,687,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-689,phonetic-class,恐,689,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-689,phonetic-class,鞏,689,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-69,phonetic-class,執,69,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-69,phonetic-class,墊,69,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-690,phonetic-class,共,690,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-690,phonetic-class,弄,690,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,供,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,共,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,哄,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,巷,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,恭,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,拱,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,洪,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-693,phonetic-class,烘,693,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-696,phonetic-class,呱,696,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-696,phonetic-class,孤,696,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-696,phonetic-class,弧,696,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-696,phonetic-class,狐,696,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-696,phonetic-class,瓜,696,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-698,phonetic-class,另,698,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-698,phonetic-class,拐,698,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-699,phonetic-class,圭,699,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-699,phonetic-class,掛,699,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-699,phonetic-class,褂,699,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,禍,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,窩,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,蝸,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,過,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,鍋,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-700,phonetic-class,骨,700,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-701,phonetic-class,垮,701,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-701,phonetic-class,誇,701,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-701,phonetic-class,跨,701,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-706,phonetic-class,聯,706,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-706,phonetic-class,關,706,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,佳,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,哇,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,圭,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,娃,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,桂,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,蛙,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,街,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-710,phonetic-class,鞋,710,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,塊,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,愧,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,瑰,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,鬼,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,魁,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-711,phonetic-class,魏,711,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-716,phonetic-class,潰,716,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-716,phonetic-class,貴,716,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-716,phonetic-class,遺,716,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-722,phonetic-class,君,722,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-722,phonetic-class,裙,722,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,揮,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,暈,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,渾,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,軍,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,輝,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-723,phonetic-class,運,723,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-728,phonetic-class,昆,728,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-728,phonetic-class,棍,728,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-728,phonetic-class,混,728,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-731,phonetic-class,困,731,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-731,phonetic-class,捆,731,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-733,phonetic-class,宏,733,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-733,phonetic-class,雄,733,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-735,phonetic-class,滑,735,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-735,phonetic-class,骨,735,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-736,phonetic-class,刮,736,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-736,phonetic-class,括,736,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-736,phonetic-class,活,736,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
unihan-phonetic-736,phonetic-class,舌,736,shares-unihan-phonetic-class,unicode-unihan-17@17.0.0:kPhonetic,provisional-source-attested,unreviewed
